glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
98.31,0.75,0.75,3.51,0.06,0,0,1,98
98.76,0.75,0.75,3.51,0.06,0,0,1,99
99.21,0.75,0.75,3.51,0.06,0,0,1,99
99.66,0.75,0.75,3.51,0.06,0,0,1,100
100.11,0.75,0.75,3.51,0.06,0,0,1,100
100.56,0.75,0.75,3.51,0.06,0,0,1,101
101.01,0.75,0.75,3.51,0.06,0,0,1,101
101.45,0.74,0.75,3.51,0.06,0,0,1,101
101.9,0.74,0.75,3.51,0.06,0,0,1,102
102.34,0.74,0.75,3.51,0.06,0,0,1,102
102.78,0.74,0.74,3.51,0.06,0,0,1,103
103.22,0.74,0.74,3.51,0.06,0,0,1,103
103.66,0.73,0.74,3.51,0.06,0,0,1,104
104.1,0.73,0.74,3.51,0.06,0,0,1,104
104.53,0.73,0.74,3.51,0.06,0,0,1,105
104.96,0.72,0.73,3.51,0.06,0,0,1,105
105.4,0.72,0.73,3.51,0.06,0,0,1,105
105.82,0.72,0.73,3.51,0.06,0,0,1,106
106.25,0.72,0.73,3.51,0.06,0,0,1,106
106.68,0.71,0.72,3.51,0.06,0,0.05,1,107
107.1,0.71,0.72,3.51,0.06,0,0.05,1,107
107.52,0.7,0.72,3.51,0.06,0,0.1,1,108
107.94,0.7,0.71,3.51,0.06,0,0.1,1,108
108.35,0.7,0.71,3.51,0.06,0,0.1,1,108
108.77,0.69,0.71,3.51,0.06,0,0.15,1,109
109.18,0.69,0.7,3.51,0.06,0,0.15,1,109
109.59,0.69,0.7,3.51,0.06,0,0.45,1,110
109.99,0.68,0.69,3.51,0.06,0,0.45,1,110
110.4,0.68,0.69,3.51,0.06,0,0.45,1,110
110.8,0.67,0.69,3.51,0.06,0,0.45,1,111
111.2,0.67,0.68,3.51,0.06,0,0.45,1,111
111.59,0.66,0.68,3.51,0.06,0,0.45,1,112
111.99,0.66,0.67,3.51,0.06,0,0.45,1,112
