glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
65.06,0.27,0.22,3.51,0.06,0,0,0,65
65.24,0.28,0.23,3.51,0.06,0,0,0,65
65.42,0.3,0.25,3.51,0.06,0,0,0,65
65.62,0.31,0.26,3.51,0.06,0,0,0,66
65.82,0.32,0.27,3.51,0.06,0,0,0,66
66.02,0.33,0.29,3.51,0.06,0,0,0,66
66.24,0.34,0.3,3.51,0.06,0,0,0,66
66.46,0.36,0.31,3.51,0.06,0,0,0,66
66.68,0.37,0.33,3.51,0.06,0,0,0,67
66.91,0.38,0.34,3.51,0.06,0,0,0,67
67.15,0.39,0.35,3.51,0.06,0,0,0,67
67.39,0.39,0.36,3.51,0.06,0,0,0,67
67.64,0.4,0.37,3.51,0.06,0,0,0,68
67.89,0.41,0.38,3.51,0.06,0,0,0,68
68.15,0.42,0.39,3.51,0.06,0,0,0,68
68.41,0.43,0.4,3.51,0.06,0,0,0,68
68.68,0.44,0.41,3.51,0.06,0,0,0,69
68.95,0.44,0.41,3.51,0.06,0,0,0,69
69.22,0.45,0.42,3.51,0.06,0,0,0,69
69.5,0.46,0.43,3.51,0.06,0,0,0,70
69.78,0.46,0.44,3.51,0.06,0,0,0,70
70.07,0.47,0.45,3.51,0.06,0,0,0,70
70.35,0.47,0.45,3.51,0.06,0,0,0,70
70.65,0.48,0.46,3.51,0.06,0,0,0,71
70.94,0.49,0.46,3.51,0.06,0,0,0,71
71.24,0.49,0.47,3.51,0.06,0,0,0,71
71.54,0.49,0.48,3.51,0.06,0,0,1,72
71.84,0.5,0.48,3.51,0.06,0,0,1,72
72.14,0.5,0.49,3.51,0.06,0,0,1,72
72.45,0.51,0.49,3.51,0.06,0,0,1,72
72.76,0.51,0.5,3.51,0.06,0,0,1,73
73.07,0.51,0.5,3.51,0.06,0,0,1,73
73.38,0.52,0.5,3.51,0.06,0,0,1,73
73.7,0.52,0.51,3.51,0.06,0,0,1,74
74.01,0.52,0.51,3.51,0.06,0,0,1,74
